"","region_id","label","B911","B912","B914","B915","B923","B924","B926","B927","B935","B936","B938","B939","B947","B948","B950","B951","B959","B960","B962","B963","B971","B972","B974","B975","B983","B984","B986","B987","B995","B996","B998","B999","B1007","B1008","B1010","B1011","B1019","B1020","B1022","B1023","Total_Males_20_24","B911_ppt","B914_ppt","Total_Males_25_29","B923_ppt","B926_ppt","Total_Males_20_29","Males_20_29_Indig_ppt","Males_20_29_Non_Indig_ppt","Total_Females_20_24","B912_ppt","B915_ppt","Total_Females_25_29","B924_ppt","B927_ppt","Total_Females_20_29","Females_20_29_Indig_ppt","Females_20_29_Non_Indig_ppt","Total_Males_30_34","B935_ppt","B938_ppt","Total_Males_35_39","B947_ppt","B950_ppt","Total_Males_30_39","Males_30_39_Indig_ppt","Males_30_39_Non_Indig_ppt","Total_Females_30_34","B936_ppt","B939_ppt","Total_Females_35_39","B948_ppt","B951_ppt","Total_Females_30_39","Females_30_39_Indig_ppt","Females_30_39_Non_Indig_ppt","Total_Males_40_44","B959_ppt","B962_ppt","Total_Males_45_49","B971_ppt","B974_ppt","Total_Males_40_49","Males_40_49_Indig_ppt","Males_40_49_Non_Indig_ppt","Total_Females_40_44","B960_ppt","B963_ppt","Total_Females_45_49","B972_ppt","B975_ppt","Total_Females_40_49","Females_40_49_Indig_ppt","Females_40_49_Non_Indig_ppt","Total_Males_50_54","B983_ppt","B986_ppt","Total_Males_55_59","B995_ppt","B998_ppt","Total_Males_60_64","B1007_ppt","B1010_ppt","Total_Males_50_64","Males_50_64_Indig_ppt","Males_50_64_Non_Indig_ppt","Total_Females_50_54","B984_ppt","B987_ppt","Total_Females_55_59","B996_ppt","B999_ppt","Total_Females_60_64","B1008_ppt","B1011_ppt","Total_Females_50_64","Females_50_64_Indig_ppt","Females_50_64_Non_Indig_ppt","Total_Males_65_plus","Males_65_plus_Indig_ppt","Males_65_plus_Non_Indig_ppt","Total_Females_65_plus","Females_65_plus_Indig_ppt","Females_65_plus_Non_Indig_ppt"
"117","LGA16950","Shoalhaven (C)",178,140,1915,1701,132,126,1680,1675,112,114,1728,1865,112,126,2159,2257,109,127,2330,2602,98,131,2748,2856,107,105,3026,3234,86,72,2906,3151,67,65,3276,3504,95,107,9658,10531,2093,8.50453893932155,91.4954610606785,1812,7.28476821192053,92.7152317880795,3905,7.93854033290653,92.0614596670935,1841,7.60456273764259,92.3954372623574,1801,6.99611327040533,93.0038867295947,3642,7.30367929708951,92.6963207029105,1840,6.08695652173913,93.9130434782609,2271,4.93174812857772,95.0682518714223,4111,5.44879591340306,94.5512040865969,1979,5.76048509348156,94.2395149065184,2383,5.28745279060008,94.7125472093999,4362,5.50206327372765,94.4979367262724,2439,4.4690446904469,95.5309553095531,2846,3.44342937456079,96.5565706254392,5285,3.91674550614948,96.0832544938505,2729,4.65371931110297,95.346280688897,2987,4.38567124204888,95.6143287579511,5716,4.51364590622813,95.4863540937719,3133,3.4152569422279,96.5847430577721,2992,2.87433155080214,97.1256684491979,3343,2.00418785521986,97.9958121447801,9468,2.74609209970427,97.2539079002957,3339,3.14465408805031,96.8553459119497,3223,2.23394353087186,97.7660564691281,3569,1.82123844214066,98.1787615578593,10131,2.38870792616721,97.6112920738328,9753,0.974059263816262,99.0259407361837,10638,1.00582816318857,98.9941718368114
"118","LGA17000","Singleton (A)",33,32,762,604,31,20,718,675,24,28,672,638,19,21,728,778,20,29,842,825,25,17,792,759,21,22,780,711,12,15,603,617,6,11,595,486,15,17,1012,1189,795,4.15094339622642,95.8490566037736,749,4.1388518024032,95.8611481975968,1544,4.14507772020725,95.8549222797927,636,5.0314465408805,94.9685534591195,695,2.87769784172662,97.1223021582734,1331,3.9068369646882,96.0931630353118,696,3.44827586206897,96.551724137931,747,2.54350736278447,97.4564926372155,1443,2.97990297990298,97.020097020097,666,4.2042042042042,95.7957957957958,799,2.62828535669587,97.3717146433041,1465,3.34470989761092,96.6552901023891,862,2.32018561484919,97.6798143851508,817,3.05997552019584,96.9400244798042,1679,2.6801667659321,97.3198332340679,854,3.39578454332553,96.6042154566745,776,2.19072164948454,97.8092783505155,1630,2.82208588957055,97.1779141104294,801,2.62172284644195,97.3782771535581,615,1.95121951219512,98.0487804878049,601,0.998336106489185,99.0016638935108,2017,1.93356470004958,98.0664352999504,733,3.00136425648022,96.9986357435198,632,2.37341772151899,97.626582278481,497,2.21327967806841,97.7867203219316,1862,2.57787325456498,97.422126745435,1027,1.46056475170399,98.539435248296,1206,1.40961857379768,98.5903814262023
"119","LGA17050","Snowy River (A)",0,6,196,167,6,0,195,180,10,0,166,178,3,0,242,219,5,0,253,275,0,8,255,273,0,5,277,231,0,0,228,190,0,0,226,186,0,3,436,385,196,0,100,201,2.98507462686567,97.0149253731343,397,1.51133501259446,98.4886649874055,173,3.46820809248555,96.5317919075144,180,0,100,353,1.69971671388102,98.300283286119,176,5.68181818181818,94.3181818181818,245,1.22448979591837,98.7755102040816,421,3.08788598574822,96.9121140142518,178,0,100,219,0,100,397,0,100,258,1.93798449612403,98.062015503876,255,0,100,513,0.974658869395711,99.0253411306043,275,0,100,281,2.84697508896797,97.153024911032,556,1.43884892086331,98.5611510791367,277,0,100,228,0,100,226,0,100,731,0,100,236,2.11864406779661,97.8813559322034,190,0,100,186,0,100,612,0.816993464052288,99.1830065359477,436,0,100,388,0.77319587628866,99.2268041237113
"120","LGA17100","Strathfield (A)",9,5,1574,1382,7,0,1924,1741,6,0,1457,1317,5,5,1005,1042,3,3,966,1109,3,5,1043,1247,0,3,1067,1050,3,0,842,926,4,0,696,689,3,0,1785,2146,1583,0.568540745420088,99.4314592545799,1931,0.362506473329881,99.6374935266701,3514,0.455321570859419,99.5446784291406,1387,0.360490266762797,99.6395097332372,1741,0,100,3128,0.159846547314578,99.8401534526854,1463,0.410116199589884,99.5898838004101,1010,0.495049504950495,99.5049504950495,2473,0.444803881924788,99.5551961180752,1317,0,100,1047,0.477554918815664,99.5224450811843,2364,0.211505922165821,99.7884940778342,969,0.309597523219814,99.6904024767802,1046,0.286806883365201,99.7131931166348,2015,0.297766749379653,99.7022332506203,1112,0.26978417266187,99.7302158273381,1252,0.399361022364217,99.6006389776358,2364,0.338409475465313,99.6615905245347,1067,0,100,845,0.355029585798817,99.6449704142012,700,0.571428571428571,99.4285714285714,2612,0.267993874425727,99.7320061255743,1053,0.284900284900285,99.7150997150997,926,0,100,689,0,100,2668,0.112443778110945,99.8875562218891,1788,0.167785234899329,99.8322147651007,2146,0,100
"121","LGA17150","Sutherland Shire (A)",97,74,6456,6324,59,61,5926,6173,49,53,6116,6420,57,45,7082,7606,70,50,6964,7666,42,55,6963,7502,49,55,7027,7452,29,42,6330,6563,24,20,5822,5932,63,60,13317,16733,6553,1.48023805890432,98.5197619410957,5985,0.985797827903091,99.0142021720969,12538,1.24421757856117,98.7557824214388,6398,1.15661144107534,98.8433885589247,6234,0.978504972730189,99.0214950272698,12632,1.06871437618746,98.9312856238125,6165,0.794809407948094,99.2051905920519,7139,0.798431152822524,99.2015688471775,13304,0.796752856283824,99.2032471437162,6473,0.818785725320562,99.1812142746794,7651,0.588158410665273,99.4118415893347,14124,0.693854432172189,99.3061455678278,7034,0.995166334944555,99.0048336650554,7005,0.599571734475375,99.4004282655246,14039,0.797777619488568,99.2022223805114,7716,0.648004147226542,99.3519958527735,7557,0.727802037845706,99.2721979621543,15273,0.68748772343351,99.3125122765665,7076,0.69248162803844,99.3075183719615,6359,0.456046548199402,99.5439534518006,5846,0.410537119397879,99.5894628806021,19281,0.529018204449977,99.47098179555,7507,0.732649527108033,99.267350472892,6605,0.635881907645723,99.3641180923543,5952,0.336021505376344,99.6639784946236,20064,0.583133971291866,99.4168660287081,13380,0.47085201793722,99.5291479820628,16793,0.357291728696481,99.6427082713035
"122","LGA17200","Sydney (C)",110,114,8309,9501,91,98,13155,13054,92,83,11606,10092,103,69,8345,6465,103,104,6252,4440,68,71,5019,3532,82,53,4117,3302,52,53,3369,3095,35,39,3085,2595,56,62,5664,5866,8419,1.30656847606604,98.693431523934,13246,0.686999849011022,99.313000150989,21665,0.927763674128779,99.0722363258712,9615,1.18564742589704,98.814352574103,13152,0.745133819951338,99.2548661800487,22767,0.93117231080072,99.0688276891993,11698,0.78645922379894,99.2135407762011,8448,1.21922348484848,98.7807765151515,20146,0.967934081207188,99.0320659187928,10175,0.815724815724816,99.1842751842752,6534,1.05601469237833,98.9439853076217,16709,0.909689388952062,99.0903106110479,6355,1.62077104642014,98.3792289535799,5087,1.33674071161785,98.6632592883822,11442,1.49449396958574,98.5055060304143,4544,2.2887323943662,97.7112676056338,3603,1.97058007216209,98.0294199278379,8147,2.14802994967473,97.8519700503253,4199,1.95284591569421,98.0471540843058,3421,1.52002338497515,98.4799766150248,3120,1.12179487179487,98.8782051282051,10740,1.57355679702048,98.4264432029795,3355,1.57973174366617,98.4202682563338,3148,1.68360864040661,98.3163913595934,2634,1.48063781321185,98.5193621867882,9137,1.58695414249754,98.4130458575025,5720,0.979020979020979,99.020979020979,5928,1.04588394062078,98.9541160593792
"123","LGA17310","Tamworth Regional (A)",173,176,1315,1344,143,162,1303,1363,118,129,1231,1398,131,155,1462,1532,128,138,1516,1656,111,115,1595,1775,106,124,1671,1868,81,72,1659,1734,69,53,1575,1629,73,90,3992,4827,1488,11.6263440860215,88.3736559139785,1446,9.88934993084371,90.1106500691563,2934,10.7702794819359,89.2297205180641,1520,11.5789473684211,88.4210526315789,1525,10.6229508196721,89.3770491803279,3045,11.1001642036125,88.8998357963875,1349,8.74722016308377,91.2527798369162,1593,8.22347771500314,91.7765222849969,2942,8.46363018354861,91.5363698164514,1527,8.44793713163065,91.5520628683694,1687,9.18790752815649,90.8120924718435,3214,8.83634100808961,91.1636589919104,1644,7.78588807785888,92.2141119221411,1706,6.50644783118406,93.4935521688159,3350,7.13432835820895,92.8656716417911,1794,7.69230769230769,92.3076923076923,1890,6.08465608465608,93.9153439153439,3684,6.86753528773073,93.1324647122693,1777,5.96510973550929,94.0348902644907,1740,4.6551724137931,95.3448275862069,1644,4.1970802919708,95.8029197080292,5161,4.96027901569463,95.0397209843054,1992,6.22489959839357,93.7751004016064,1806,3.98671096345515,96.0132890365448,1682,3.15101070154578,96.8489892984542,5480,4.54379562043796,95.456204379562,4065,1.79581795817958,98.2041820418204,4917,1.83038438071995,98.1696156192801
"124","LGA17350","Temora (A)",3,7,121,114,3,3,104,91,0,0,103,117,0,7,137,160,5,0,163,176,4,3,178,210,5,3,211,194,3,4,184,189,5,0,210,180,3,3,544,649,124,2.41935483870968,97.5806451612903,107,2.80373831775701,97.196261682243,231,2.5974025974026,97.4025974025974,121,5.78512396694215,94.2148760330578,94,3.19148936170213,96.8085106382979,215,4.65116279069767,95.3488372093023,103,0,100,137,0,100,240,0,100,117,0,100,167,4.19161676646707,95.8083832335329,284,2.46478873239437,97.5352112676056,168,2.97619047619048,97.0238095238095,182,2.1978021978022,97.8021978021978,350,2.57142857142857,97.4285714285714,176,0,100,213,1.40845070422535,98.5915492957747,389,0.77120822622108,99.2287917737789,216,2.31481481481481,97.6851851851852,187,1.60427807486631,98.3957219251337,215,2.32558139534884,97.6744186046512,618,2.10355987055016,97.8964401294498,197,1.52284263959391,98.4771573604061,193,2.07253886010363,97.9274611398964,180,0,100,570,1.2280701754386,98.7719298245614,547,0.548446069469835,99.4515539305302,652,0.460122699386503,99.5398773006135
"125","LGA17400","Tenterfield (A)",10,18,93,92,12,19,81,93,8,17,118,135,18,12,158,192,10,17,174,171,9,14,195,157,9,16,246,283,13,7,268,271,4,7,300,267,10,5,643,693,103,9.70873786407767,90.2912621359223,93,12.9032258064516,87.0967741935484,196,11.2244897959184,88.7755102040816,110,16.3636363636364,83.6363636363636,112,16.9642857142857,83.0357142857143,222,16.6666666666667,83.3333333333333,126,6.34920634920635,93.6507936507936,176,10.2272727272727,89.7727272727273,302,8.60927152317881,91.3907284768212,152,11.1842105263158,88.8157894736842,204,5.88235294117647,94.1176470588235,356,8.14606741573034,91.8539325842697,184,5.43478260869565,94.5652173913043,204,4.41176470588235,95.5882352941177,388,4.89690721649485,95.1030927835051,188,9.04255319148936,90.9574468085106,171,8.18713450292398,91.812865497076,359,8.63509749303621,91.3649025069638,255,3.52941176470588,96.4705882352941,281,4.62633451957295,95.3736654804271,304,1.31578947368421,98.6842105263158,840,3.0952380952381,96.9047619047619,299,5.35117056856187,94.6488294314381,278,2.51798561151079,97.4820143884892,274,2.55474452554745,97.4452554744526,851,3.52526439482961,96.4747356051704,653,1.53139356814701,98.468606431853,698,0.716332378223496,99.2836676217765
"126","LGA17420","The Hills Shire (A)",21,31,5336,5163,24,27,3988,4029,18,16,4270,4973,14,21,5778,6512,26,19,6046,6835,9,23,6150,6441,9,8,5803,6121,13,20,5154,5549,10,20,4874,5069,11,17,9182,9834,5357,0.392010453612096,99.6079895463879,4012,0.598205383848455,99.4017946161515,9369,0.48030739673391,99.5196926032661,5194,0.596842510589141,99.4031574894109,4056,0.665680473372781,99.3343195266272,9250,0.627027027027027,99.372972972973,4288,0.419776119402985,99.580223880597,5792,0.24171270718232,99.7582872928177,10080,0.317460317460317,99.6825396825397,4989,0.320705552214873,99.6792944477851,6533,0.321444971682229,99.6785550283178,11522,0.321124804721403,99.6788751952786,6072,0.428194993412385,99.5718050065876,6159,0.146127618119825,99.8538723818802,12231,0.286158122802714,99.7138418771973,6854,0.277210388094543,99.7227896119055,6464,0.355816831683168,99.6441831683168,13318,0.315362667067127,99.6846373329329,5812,0.154852030282175,99.8451479697178,5167,0.251596671182504,99.7484033288175,4884,0.204750204750205,99.7952497952498,15863,0.20172728991994,99.7982727100801,6129,0.130527002773699,99.8694729972263,5569,0.359130903214222,99.6408690967858,5089,0.393004519551975,99.606995480448,16787,0.285935545362483,99.7140644546375,9193,0.119656260197977,99.880343739802,9851,0.172571312557101,99.8274286874429
"127","LGA17450","Tumbarumba (A)",10,0,76,48,4,3,72,55,4,0,88,73,5,3,108,77,0,0,103,105,5,0,128,93,3,3,136,122,0,3,126,111,0,0,132,112,3,5,311,310,86,11.6279069767442,88.3720930232558,76,5.26315789473684,94.7368421052632,162,8.64197530864197,91.358024691358,48,0,100,58,5.17241379310345,94.8275862068966,106,2.83018867924528,97.1698113207547,92,4.34782608695652,95.6521739130435,113,4.42477876106195,95.5752212389381,205,4.39024390243902,95.609756097561,73,0,100,80,3.75,96.25,153,1.96078431372549,98.0392156862745,103,0,100,133,3.7593984962406,96.2406015037594,236,2.11864406779661,97.8813559322034,105,0,100,93,0,100,198,0,100,139,2.15827338129496,97.841726618705,126,0,100,132,0,100,397,0.755667506297229,99.2443324937028,125,2.4,97.6,114,2.63157894736842,97.3684210526316,112,0,100,351,1.70940170940171,98.2905982905983,314,0.955414012738854,99.0445859872611,315,1.58730158730159,98.4126984126984
"128","LGA17500","Tumut Shire (A)",8,19,253,194,10,20,230,258,11,12,279,243,13,19,302,318,15,18,309,334,9,14,398,334,10,12,382,353,4,9,336,353,4,10,346,326,14,15,913,1009,261,3.06513409961686,96.9348659003831,240,4.16666666666667,95.8333333333333,501,3.59281437125748,96.4071856287425,213,8.92018779342723,91.0798122065728,278,7.19424460431655,92.8057553956834,491,7.94297352342159,92.0570264765784,290,3.79310344827586,96.2068965517241,315,4.12698412698413,95.8730158730159,605,3.96694214876033,96.0330578512397,255,4.70588235294118,95.2941176470588,337,5.6379821958457,94.3620178041543,592,5.23648648648649,94.7635135135135,324,4.62962962962963,95.3703703703704,407,2.21130221130221,97.7886977886978,731,3.28317373461012,96.7168262653899,352,5.11363636363636,94.8863636363636,348,4.02298850574713,95.9770114942529,700,4.57142857142857,95.4285714285714,392,2.55102040816327,97.4489795918367,340,1.17647058823529,98.8235294117647,350,1.14285714285714,98.8571428571429,1082,1.66358595194085,98.3364140480592,365,3.28767123287671,96.7123287671233,362,2.48618784530387,97.5138121546961,336,2.97619047619048,97.0238095238095,1063,2.91627469426152,97.0837253057385,927,1.51024811218986,98.4897518878101,1024,1.46484375,98.53515625
"129","LGA17550","Tweed (A)",102,78,1654,1641,71,92,1614,1710,74,80,1640,1942,75,98,2165,2368,84,84,2303,2694,77,89,2563,2867,60,69,2785,3124,61,51,2591,2805,31,48,2707,2777,80,74,8393,9954,1756,5.80865603644647,94.1913439635535,1685,4.21364985163205,95.7863501483679,3441,5.0276082534147,94.9723917465853,1719,4.53752181500873,95.4624781849913,1802,5.1054384017758,94.8945615982242,3521,4.82817381425731,95.1718261857427,1714,4.31738623103851,95.6826137689615,2240,3.34821428571429,96.6517857142857,3954,3.7683358624178,96.2316641375822,2022,3.9564787339268,96.0435212660732,2466,3.97404703974047,96.0259529602595,4488,3.96613190730838,96.0338680926916,2387,3.51906158357771,96.4809384164223,2640,2.91666666666667,97.0833333333333,5027,3.2027053908892,96.7972946091108,2778,3.02375809935205,96.9762419006479,2956,3.01082543978349,96.9891745602165,5734,3.01709103592606,96.9829089640739,2845,2.10896309314587,97.8910369068541,2652,2.30015082956259,97.6998491704374,2738,1.13221329437546,98.8677867056245,8235,1.84578020643594,98.1542197935641,3193,2.16097713748826,97.8390228625118,2856,1.78571428571429,98.2142857142857,2825,1.69911504424779,98.3008849557522,8874,1.89317106152806,98.1068289384719,8473,0.9441756166647,99.0558243833353,10028,0.737933785400878,99.2620662145991
"130","LGA17620","Upper Hunter Shire (A)",20,20,380,328,10,12,370,403,19,16,364,362,12,21,414,417,19,14,395,399,14,5,403,459,16,12,450,446,8,9,433,420,8,6,435,349,6,15,982,1132,400,5,95,380,2.63157894736842,97.3684210526316,780,3.84615384615385,96.1538461538461,348,5.74712643678161,94.2528735632184,415,2.89156626506024,97.1084337349398,763,4.19397116644823,95.8060288335518,383,4.96083550913838,95.0391644908616,426,2.8169014084507,97.1830985915493,809,3.831891223733,96.168108776267,378,4.23280423280423,95.7671957671958,438,4.79452054794521,95.2054794520548,816,4.5343137254902,95.4656862745098,414,4.58937198067633,95.4106280193237,417,3.35731414868106,96.6426858513189,831,3.97111913357401,96.028880866426,413,3.38983050847458,96.6101694915254,464,1.07758620689655,98.9224137931034,877,2.16647662485747,97.8335233751425,466,3.43347639484979,96.5665236051502,441,1.8140589569161,98.1859410430839,443,1.8058690744921,98.1941309255079,1350,2.37037037037037,97.6296296296296,458,2.62008733624454,97.3799126637555,429,2.0979020979021,97.9020979020979,355,1.69014084507042,98.3098591549296,1242,2.17391304347826,97.8260869565217,988,0.607287449392713,99.3927125506073,1147,1.3077593722755,98.6922406277245
"131","LGA17640","Upper Lachlan Shire (A)",5,4,116,109,0,0,91,123,0,4,126,147,3,14,187,195,6,0,214,234,0,3,273,273,3,5,279,253,0,5,271,246,3,3,302,277,7,0,717,717,121,4.13223140495868,95.8677685950413,91,0,100,212,2.35849056603774,97.6415094339623,113,3.53982300884956,96.4601769911504,123,0,100,236,1.69491525423729,98.3050847457627,126,0,100,190,1.57894736842105,98.4210526315789,316,0.949367088607595,99.0506329113924,151,2.64900662251656,97.3509933774834,209,6.69856459330144,93.3014354066986,360,5,95,220,2.72727272727273,97.2727272727273,273,0,100,493,1.21703853955375,98.7829614604462,234,0,100,276,1.08695652173913,98.9130434782609,510,0.588235294117647,99.4117647058823,282,1.06382978723404,98.936170212766,271,0,100,305,0.983606557377049,99.016393442623,858,0.699300699300699,99.3006993006993,258,1.93798449612403,98.062015503876,251,1.99203187250996,98.00796812749,280,1.07142857142857,98.9285714285714,789,1.64765525982256,98.3523447401774,724,0.966850828729282,99.0331491712707,717,0,100
"132","LGA17650","Uralla (A)",13,9,109,89,10,7,93,110,12,8,110,136,8,7,134,174,7,5,177,213,8,20,184,227,11,10,225,218,12,9,230,218,9,4,229,222,7,11,436,444,122,10.655737704918,89.344262295082,103,9.70873786407767,90.2912621359223,225,10.2222222222222,89.7777777777778,98,9.18367346938776,90.8163265306122,117,5.98290598290598,94.017094017094,215,7.44186046511628,92.5581395348837,122,9.83606557377049,90.1639344262295,142,5.63380281690141,94.3661971830986,264,7.57575757575758,92.4242424242424,144,5.55555555555556,94.4444444444444,181,3.86740331491713,96.1325966850829,325,4.61538461538462,95.3846153846154,184,3.80434782608696,96.195652173913,192,4.16666666666667,95.8333333333333,376,3.98936170212766,96.0106382978723,218,2.29357798165138,97.7064220183486,247,8.09716599190283,91.9028340080972,465,5.37634408602151,94.6236559139785,236,4.66101694915254,95.3389830508475,242,4.95867768595041,95.0413223140496,238,3.78151260504202,96.218487394958,716,4.46927374301676,95.5307262569832,228,4.3859649122807,95.6140350877193,227,3.9647577092511,96.0352422907489,226,1.76991150442478,98.2300884955752,681,3.37738619676946,96.6226138032305,443,1.58013544018059,98.4198645598194,455,2.41758241758242,97.5824175824176
"133","LGA17700","Urana (A)",0,0,18,17,0,0,16,16,0,0,30,24,3,0,24,19,0,3,32,37,0,4,40,39,0,3,51,29,8,0,37,40,5,0,45,43,0,0,124,103,18,0,100,16,0,100,34,0,100,17,0,100,16,0,100,33,0,100,30,0,100,27,11.1111111111111,88.8888888888889,57,5.26315789473684,94.7368421052632,24,0,100,19,0,100,43,0,100,32,0,100,40,0,100,72,0,100,40,7.5,92.5,43,9.30232558139535,90.6976744186046,83,8.43373493975904,91.566265060241,51,0,100,45,17.7777777777778,82.2222222222222,50,10,90,146,8.9041095890411,91.0958904109589,32,9.375,90.625,40,0,100,43,0,100,115,2.60869565217391,97.3913043478261,124,0,100,103,0,100
"134","LGA17750","Wagga Wagga (C)",133,117,2322,2393,86,109,1831,1938,80,68,1634,1741,69,95,1697,1769,70,79,1664,1818,51,75,1696,1780,40,54,1717,1867,43,36,1648,1674,30,26,1393,1427,31,50,3261,4173,2455,5.41751527494908,94.5824847250509,1917,4.48617631716223,95.5138236828378,4372,5.00914913083257,94.9908508691674,2510,4.66135458167331,95.3386454183267,2047,5.32486565705911,94.6751343429409,4557,4.95940311608514,95.0405968839149,1714,4.66744457409568,95.3325554259043,1766,3.90713476783692,96.0928652321631,3480,4.2816091954023,95.7183908045977,1809,3.75898286346048,96.2410171365395,1864,5.09656652360515,94.9034334763949,3673,4.43778927307378,95.5622107269262,1734,4.03690888119954,95.9630911188005,1747,2.91929021179164,97.0807097882084,3481,3.47601264004596,96.523987359954,1897,4.16447021613073,95.8355297838693,1855,4.04312668463612,95.9568733153639,3752,4.1044776119403,95.8955223880597,1757,2.2766078542971,97.7233921457029,1691,2.54287403903016,97.4571259609698,1423,2.10822206605762,97.8917779339424,4871,2.31985218640936,97.6801478135907,1921,2.8110359187923,97.1889640812077,1710,2.10526315789474,97.8947368421053,1453,1.78940123881624,98.2105987611838,5084,2.2816679779701,97.7183320220299,3292,0.941676792223572,99.0583232077764,4223,1.1839924224485,98.8160075775515
"135","LGA17800","Wakool (A)",3,0,73,57,3,7,63,70,4,0,71,68,3,0,81,81,0,3,119,99,4,6,115,153,6,6,158,157,3,0,179,143,3,0,148,121,4,5,379,409,76,3.94736842105263,96.0526315789474,66,4.54545454545455,95.4545454545455,142,4.22535211267606,95.774647887324,57,0,100,77,9.09090909090909,90.9090909090909,134,5.22388059701492,94.7761194029851,75,5.33333333333333,94.6666666666667,84,3.57142857142857,96.4285714285714,159,4.40251572327044,95.5974842767296,68,0,100,81,0,100,149,0,100,119,0,100,119,3.36134453781513,96.6386554621849,238,1.68067226890756,98.3193277310924,102,2.94117647058824,97.0588235294118,159,3.77358490566038,96.2264150943396,261,3.44827586206897,96.551724137931,164,3.65853658536585,96.3414634146341,182,1.64835164835165,98.3516483516484,151,1.98675496688742,98.0132450331126,497,2.41448692152917,97.5855130784708,163,3.68098159509202,96.319018404908,143,0,100,121,0,100,427,1.40515222482436,98.5948477751756,383,1.0443864229765,98.9556135770235,414,1.20772946859903,98.792270531401
"136","LGA17850","Walcha (A)",6,7,56,68,0,9,60,51,3,7,61,51,5,6,65,94,7,4,87,84,3,5,107,90,5,4,99,92,3,5,114,99,7,5,115,104,4,8,291,321,62,9.67741935483871,90.3225806451613,60,0,100,122,4.91803278688525,95.0819672131148,75,9.33333333333333,90.6666666666667,60,15,85,135,11.8518518518519,88.1481481481481,64,4.6875,95.3125,70,7.14285714285714,92.8571428571429,134,5.97014925373134,94.0298507462687,58,12.0689655172414,87.9310344827586,100,6,94,158,8.22784810126582,91.7721518987342,94,7.4468085106383,92.5531914893617,110,2.72727272727273,97.2727272727273,204,4.90196078431373,95.0980392156863,88,4.54545454545455,95.4545454545455,95,5.26315789473684,94.7368421052632,183,4.91803278688525,95.0819672131148,104,4.80769230769231,95.1923076923077,117,2.56410256410256,97.4358974358974,122,5.73770491803279,94.2622950819672,343,4.3731778425656,95.6268221574344,96,4.16666666666667,95.8333333333333,104,4.80769230769231,95.1923076923077,109,4.58715596330275,95.4128440366973,309,4.53074433656958,95.4692556634304,295,1.35593220338983,98.6440677966102,329,2.43161094224924,97.5683890577508
"137","LGA17900","Walgett (A)",65,63,88,84,35,59,125,97,52,49,111,119,49,67,130,111,55,66,143,126,59,57,156,128,47,61,212,144,53,37,209,155,24,33,221,152,59,54,533,332,153,42.483660130719,57.516339869281,160,21.875,78.125,313,31.9488817891374,68.0511182108626,147,42.8571428571429,57.1428571428571,156,37.8205128205128,62.1794871794872,303,40.2640264026403,59.7359735973597,163,31.9018404907975,68.0981595092024,179,27.3743016759777,72.6256983240224,342,29.5321637426901,70.4678362573099,168,29.1666666666667,70.8333333333333,178,37.6404494382022,62.3595505617977,346,33.5260115606936,66.4739884393064,198,27.7777777777778,72.2222222222222,215,27.4418604651163,72.5581395348837,413,27.6029055690073,72.3970944309927,192,34.375,65.625,185,30.8108108108108,69.1891891891892,377,32.6259946949602,67.3740053050398,259,18.1467181467181,81.8532818532819,262,20.2290076335878,79.7709923664122,245,9.79591836734694,90.2040816326531,766,16.1879895561358,83.8120104438642,205,29.7560975609756,70.2439024390244,192,19.2708333333333,80.7291666666667,185,17.8378378378378,82.1621621621622,582,22.5085910652921,77.4914089347079,592,9.96621621621622,90.0337837837838,386,13.9896373056995,86.0103626943005
"138","LGA17950","Warren (A)",9,14,55,44,6,10,54,55,9,14,61,61,10,17,67,53,6,17,80,67,10,11,94,90,14,7,103,93,12,10,87,67,6,8,98,74,3,10,225,224,64,14.0625,85.9375,60,10,90,124,12.0967741935484,87.9032258064516,58,24.1379310344828,75.8620689655172,65,15.3846153846154,84.6153846153846,123,19.5121951219512,80.4878048780488,70,12.8571428571429,87.1428571428571,77,12.987012987013,87.012987012987,147,12.9251700680272,87.0748299319728,75,18.6666666666667,81.3333333333333,70,24.2857142857143,75.7142857142857,145,21.3793103448276,78.6206896551724,86,6.97674418604651,93.0232558139535,104,9.61538461538462,90.3846153846154,190,8.42105263157895,91.5789473684211,84,20.2380952380952,79.7619047619048,101,10.8910891089109,89.1089108910891,185,15.1351351351351,84.8648648648649,117,11.965811965812,88.034188034188,99,12.1212121212121,87.8787878787879,104,5.76923076923077,94.2307692307692,320,10,90,100,7,93,77,12.987012987013,87.012987012987,82,9.75609756097561,90.2439024390244,259,9.65250965250965,90.3474903474903,228,1.31578947368421,98.6842105263158,234,4.27350427350427,95.7264957264957
